danceability,energy,acousticness,instrumentalness,valence,tempo,Cluster,Cluster_Label
0.824,0.624,0.781,0.000189,0.248,102.012,2,Upbeat Happy Songs
0.824,0.588,0.692,0.000104,0.513,98.027,2,Upbeat Happy Songs
0.824,0.513,0.384,0.0,0.179,123.023,2,Upbeat Happy Songs
0.409,0.231,0.584,0.0224,0.0767,81.995,2,Upbeat Happy Songs
0.409,0.683,0.528,1.68e-05,0.326,66.958,2,Upbeat Happy Songs
0.409,0.347,0.834,4.55e-06,0.199,141.332,2,Upbeat Happy Songs
0.568,0.447,0.613,0.000639,0.169,127.009,2,Upbeat Happy Songs
0.568,0.535,0.217,0.0,0.326,83.589,2,Upbeat Happy Songs
0.568,0.477,0.185,4.74e-05,0.321,85.019,2,Upbeat Happy Songs
0.693,0.336,0.338,0.000552,0.624,136.067,2,Upbeat Happy Songs
0.281,0.319,0.499,7.03e-06,0.0519,81.714,2,Upbeat Happy Songs
0.562,0.533,0.267,0.0,0.388,86.599,2,Upbeat Happy Songs
0.562,0.594,0.318,0.0,0.423,62.876,2,Upbeat Happy Songs
0.562,0.46,0.476,0.0,0.623,176.055,2,Upbeat Happy Songs
0.562,0.463,0.442,0.000145,0.416,125.15,2,Upbeat Happy Songs
0.562,0.451,0.419,0.0,0.277,132.949,2,Upbeat Happy Songs
0.562,0.544,0.536,0.0,0.231,159.517,2,Upbeat Happy Songs
0.562,0.564,0.705,0.0,0.314,82.685,2,Upbeat Happy Songs
0.687,0.363,0.215,3.08e-06,0.519,137.365,2,Upbeat Happy Songs
0.687,0.218,0.85,0.000125,0.269,91.991,2,Upbeat Happy Songs
0.687,0.537,0.561,0.0,0.264,120.023,2,Upbeat Happy Songs
0.278,0.657,0.401,0.0,0.242,90.704,2,Upbeat Happy Songs
0.403,0.537,0.59,0.0,0.414,69.877,2,Upbeat Happy Songs
0.403,0.537,0.59,0.0,0.414,69.877,2,Upbeat Happy Songs
0.403,0.516,0.449,1.26e-05,0.428,170.015,2,Upbeat Happy Songs
0.403,0.159,0.961,0.0121,0.0381,72.38,2,Upbeat Happy Songs
0.556,0.346,0.536,0.0,0.451,123.869,2,Upbeat Happy Songs
0.556,0.432,0.495,0.0,0.352,164.235,2,Upbeat Happy Songs
0.556,0.699,0.6,0.0,0.648,83.711,2,Upbeat Happy Songs
0.556,0.319,0.893,0.0,0.294,135.187,2,Upbeat Happy Songs
0.556,0.437,0.604,0.0,0.112,125.662,2,Upbeat Happy Songs
0.556,0.46,0.454,0.0,0.273,80.542,2,Upbeat Happy Songs
0.556,0.393,0.238,0.0,0.213,132.746,2,Upbeat Happy Songs
0.681,0.338,0.758,0.0,0.649,93.023,2,Upbeat Happy Songs
0.681,0.62,0.601,0.000318,0.482,116.983,2,Upbeat Happy Songs
0.681,0.165,0.988,0.924,0.232,140.105,2,Upbeat Happy Songs
0.681,0.314,0.2,9.82e-06,0.166,139.992,2,Upbeat Happy Songs
0.681,0.174,0.837,3.35e-05,0.231,112.672,2,Upbeat Happy Songs
0.275,0.276,0.602,0.00167,0.195,68.764,2,Upbeat Happy Songs
0.4,0.541,0.393,0.00108,0.325,74.425,2,Upbeat Happy Songs
0.4,0.82,0.502,0.0,0.398,83.415,2,Upbeat Happy Songs
0.4,0.408,0.658,0.00235,0.41,143.197,2,Upbeat Happy Songs
0.4,0.366,0.242,0.0,0.161,73.313,2,Upbeat Happy Songs
0.55,0.545,0.318,0.0,0.412,102.469,2,Upbeat Happy Songs
0.55,0.373,0.717,0.0,0.101,101.84,2,Upbeat Happy Songs
0.55,0.496,0.659,1.15e-06,0.543,153.275,2,Upbeat Happy Songs
0.55,0.409,0.386,0.0,0.252,133.099,2,Upbeat Happy Songs
0.55,0.637,0.597,0.0,0.535,84.448,2,Upbeat Happy Songs
0.675,0.479,0.633,1.76e-05,0.454,81.998,2,Upbeat Happy Songs
0.675,0.546,0.556,0.00441,0.607,77.415,2,Upbeat Happy Songs
0.272,0.238,0.89,0.00925,0.119,83.507,2,Upbeat Happy Songs
0.272,0.281,0.618,0.0,0.152,138.856,2,Upbeat Happy Songs
0.272,0.281,0.388,2.29e-05,0.141,89.914,2,Upbeat Happy Songs
0.397,0.386,0.271,0.0,0.21,144.242,2,Upbeat Happy Songs
0.397,0.303,0.798,4.16e-06,0.17,170.22,2,Upbeat Happy Songs
0.544,0.57,0.462,0.00183,0.295,75.59,2,Upbeat Happy Songs
0.544,0.404,0.391,3.98e-06,0.251,129.518,2,Upbeat Happy Songs
0.544,0.593,0.612,6.75e-06,0.139,135.877,2,Upbeat Happy Songs
0.544,0.559,0.399,0.0,0.559,117.906,2,Upbeat Happy Songs
0.544,0.659,0.427,1.33e-06,0.361,109.933,2,Upbeat Happy Songs
0.544,0.169,0.272,1.46e-06,0.39,98.649,2,Upbeat Happy Songs
0.669,0.308,0.883,0.0,0.52,64.934,2,Upbeat Happy Songs
0.669,0.419,0.376,0.0,0.0397,109.813,2,Upbeat Happy Songs
0.794,0.569,0.663,0.00336,0.705,92.915,2,Upbeat Happy Songs
0.794,0.32,0.853,0.134,0.241,174.088,2,Upbeat Happy Songs
0.394,0.256,0.765,0.0,0.215,94.367,2,Upbeat Happy Songs
0.394,0.693,0.675,0.0,0.433,164.004,2,Upbeat Happy Songs
0.663,0.374,0.54,0.0,0.351,106.967,2,Upbeat Happy Songs
0.663,0.502,0.791,0.0,0.371,143.969,2,Upbeat Happy Songs
0.663,0.643,0.535,0.0,0.368,121.97,2,Upbeat Happy Songs
0.663,0.647,0.794,0.0,0.432,78.584,2,Upbeat Happy Songs
0.663,0.465,0.555,0.00183,0.279,127.932,2,Upbeat Happy Songs
0.663,0.432,0.448,2.62e-05,0.307,130.108,2,Upbeat Happy Songs
0.266,0.354,0.728,0.0,0.134,106.3,2,Upbeat Happy Songs
0.266,0.642,0.424,0.0,0.0371,75.022,2,Upbeat Happy Songs
0.266,0.333,0.59,0.0,0.0796,109.479,2,Upbeat Happy Songs
0.391,0.084,0.953,0.0,0.111,79.449,2,Upbeat Happy Songs
0.391,0.335,0.389,0.0,0.116,174.185,2,Upbeat Happy Songs
0.391,0.226,0.919,0.00174,0.217,105.652,2,Upbeat Happy Songs
0.391,0.439,0.5,0.000254,0.532,159.869,2,Upbeat Happy Songs
0.532,0.471,0.281,6.05e-05,0.12,90.936,2,Upbeat Happy Songs
0.532,0.434,0.365,0.0166,0.336,79.648,2,Upbeat Happy Songs
0.532,0.401,0.869,0.0,0.45,143.823,2,Upbeat Happy Songs
0.532,0.623,0.538,7.28e-05,0.403,89.937,2,Upbeat Happy Songs
0.532,0.498,0.413,0.0,0.148,140.073,2,Upbeat Happy Songs
0.532,0.584,0.723,0.0,0.367,88.003,2,Upbeat Happy Songs
0.532,0.492,0.676,6.12e-05,0.366,79.242,2,Upbeat Happy Songs
0.657,0.726,0.542,0.0,0.282,90.105,2,Upbeat Happy Songs
0.657,0.291,0.405,0.0,0.405,119.782,2,Upbeat Happy Songs
0.657,0.464,0.548,0.0,0.598,75.982,2,Upbeat Happy Songs
0.657,0.421,0.352,0.000218,0.181,174.063,2,Upbeat Happy Songs
0.657,0.0285,0.93,0.966,0.106,130.023,2,Upbeat Happy Songs
0.782,0.392,0.493,4.54e-05,0.454,85.013,2,Upbeat Happy Songs
0.782,0.435,0.333,1.31e-05,0.242,82.996,2,Upbeat Happy Songs
0.782,0.379,0.297,2.98e-05,0.267,103.99,2,Upbeat Happy Songs
0.782,0.5,0.342,1.88e-05,0.28,102.008,2,Upbeat Happy Songs
0.907,0.393,0.451,1.35e-06,0.202,104.949,2,Upbeat Happy Songs
0.194,0.0965,0.707,8.29e-05,0.175,85.028,2,Upbeat Happy Songs
0.263,0.393,0.856,0.0,0.205,86.806,2,Upbeat Happy Songs
0.263,0.127,0.952,1.56e-05,0.161,77.499,2,Upbeat Happy Songs
0.388,0.419,0.417,0.0,0.382,143.099,2,Upbeat Happy Songs
0.526,0.283,0.447,5.12e-06,0.354,165.991,2,Upbeat Happy Songs
0.526,0.583,0.699,0.0,0.378,89.837,2,Upbeat Happy Songs
0.526,0.334,0.702,0.00782,0.522,74.966,2,Upbeat Happy Songs
0.651,0.279,0.96,2.11e-05,0.442,130.574,2,Upbeat Happy Songs
0.651,0.708,0.582,0.0,0.558,119.964,2,Upbeat Happy Songs
0.651,0.56,0.598,0.0,0.297,104.045,2,Upbeat Happy Songs
0.651,0.466,0.541,0.0027,0.326,86.953,2,Upbeat Happy Songs
0.776,0.503,0.874,0.0,0.473,110.134,2,Upbeat Happy Songs
0.776,0.431,0.671,0.0,0.495,133.999,2,Upbeat Happy Songs
0.776,0.482,0.477,0.0456,0.134,136.008,2,Upbeat Happy Songs
0.901,0.136,0.667,0.354,0.643,150.076,2,Upbeat Happy Songs
0.13,0.0986,0.958,0.785,0.0904,87.797,2,Upbeat Happy Songs
0.26,0.26,0.666,0.00447,0.318,172.655,2,Upbeat Happy Songs
0.52,0.375,0.745,0.0122,0.589,127.544,2,Upbeat Happy Songs
0.52,0.308,0.856,0.0,0.493,143.928,2,Upbeat Happy Songs
0.52,0.27,0.616,0.0,0.509,110.789,2,Upbeat Happy Songs
0.52,0.586,0.519,1.03e-06,0.0637,120.119,2,Upbeat Happy Songs
0.52,0.538,0.367,0.00187,0.177,141.894,2,Upbeat Happy Songs
0.645,0.375,0.729,2.16e-05,0.534,81.027,2,Upbeat Happy Songs
0.645,0.451,0.653,0.0,0.965,107.178,2,Upbeat Happy Songs
0.77,0.477,0.749,0.208,0.248,106.128,2,Upbeat Happy Songs
0.77,0.347,0.0511,2.57e-06,0.0583,84.957,2,Upbeat Happy Songs
0.0772,0.0124,0.951,0.749,0.0446,81.059,2,Upbeat Happy Songs
0.382,0.416,0.0733,0.0,0.125,102.089,2,Upbeat Happy Songs
0.382,0.304,0.51,0.0832,0.0986,123.743,2,Upbeat Happy Songs
0.514,0.267,0.771,1.41e-06,0.297,119.775,2,Upbeat Happy Songs
0.514,0.628,0.546,0.0,0.422,129.539,2,Upbeat Happy Songs
0.514,0.255,0.898,0.000235,0.298,99.851,2,Upbeat Happy Songs
0.514,0.448,0.923,5.08e-06,0.323,96.405,2,Upbeat Happy Songs
0.514,0.472,0.753,0.00012,0.557,77.215,2,Upbeat Happy Songs
0.514,0.393,0.558,0.0,0.598,78.039,2,Upbeat Happy Songs
0.514,0.634,0.235,0.0,0.308,76.181,2,Upbeat Happy Songs
0.639,0.427,0.434,1.14e-05,0.322,139.899,2,Upbeat Happy Songs
0.639,0.312,0.774,0.469,0.347,103.369,2,Upbeat Happy Songs
0.639,0.457,0.0805,0.000147,0.199,77.976,2,Upbeat Happy Songs
0.639,0.397,0.22,0.856,0.468,142.01,2,Upbeat Happy Songs
0.639,0.196,0.819,3.63e-05,0.3,143.907,2,Upbeat Happy Songs
0.639,0.534,0.508,0.0,0.434,122.931,2,Upbeat Happy Songs
0.764,0.475,0.345,0.0,0.341,129.977,2,Upbeat Happy Songs
0.764,0.271,0.037,0.0,0.0371,116.019,2,Upbeat Happy Songs
0.764,0.526,0.678,0.0,0.323,81.004,2,Upbeat Happy Songs
0.764,0.528,0.468,0.0,0.422,123.936,2,Upbeat Happy Songs
0.254,0.531,0.233,0.0,0.375,101.617,2,Upbeat Happy Songs
0.508,0.43,0.83,0.000441,0.324,130.09,2,Upbeat Happy Songs
0.508,0.296,0.897,5e-05,0.134,82.532,2,Upbeat Happy Songs
0.508,0.318,0.759,0.0,0.141,122.04,2,Upbeat Happy Songs
0.508,0.39,0.144,2.16e-06,0.197,72.903,2,Upbeat Happy Songs
0.508,0.312,0.302,0.0,0.178,105.025,2,Upbeat Happy Songs
0.508,0.411,0.226,0.0,0.34,131.008,2,Upbeat Happy Songs
0.633,0.395,0.692,0.000222,0.123,138.023,2,Upbeat Happy Songs
0.633,0.664,0.46,0.0,0.268,115.058,2,Upbeat Happy Songs
0.758,0.526,0.513,0.000457,0.312,146.054,2,Upbeat Happy Songs
0.758,0.574,0.46,0.00272,0.261,151.985,2,Upbeat Happy Songs
0.883,0.544,0.507,1.6e-06,0.114,129.994,2,Upbeat Happy Songs
0.251,0.252,0.693,0.00706,0.0395,69.988,2,Upbeat Happy Songs
0.376,0.43,0.0902,0.0,0.129,77.599,2,Upbeat Happy Songs
0.376,0.219,0.832,0.0,0.499,187.428,2,Upbeat Happy Songs
0.502,0.469,0.643,0.0,0.458,83.123,2,Upbeat Happy Songs
0.502,0.645,0.444,0.00964,0.518,109.739,2,Upbeat Happy Songs
0.502,0.391,0.845,0.0,0.574,132.819,2,Upbeat Happy Songs
0.502,0.533,0.312,0.0,0.281,86.406,2,Upbeat Happy Songs
0.502,0.435,0.658,7.87e-05,0.291,129.933,2,Upbeat Happy Songs
0.502,0.305,0.484,3.55e-06,0.248,131.242,2,Upbeat Happy Songs
0.752,0.396,0.867,0.0,0.417,116.016,2,Upbeat Happy Songs
0.752,0.65,0.653,0.00136,0.532,134.993,2,Upbeat Happy Songs
0.877,0.259,0.771,8.98e-06,0.32,119.989,2,Upbeat Happy Songs
0.498,0.225,0.842,0.0,0.355,173.787,2,Upbeat Happy Songs
0.498,0.61,0.271,0.0,0.474,79.918,2,Upbeat Happy Songs
0.498,0.408,0.644,0.0,0.383,78.942,2,Upbeat Happy Songs
0.498,0.493,0.75,0.0,0.222,146.049,2,Upbeat Happy Songs
0.498,0.183,0.948,0.771,0.259,136.069,2,Upbeat Happy Songs
0.498,0.47,0.768,0.0,0.377,114.015,2,Upbeat Happy Songs
0.621,0.415,0.33,0.000112,0.313,77.978,2,Upbeat Happy Songs
0.621,0.753,0.581,0.00605,0.438,127.035,2,Upbeat Happy Songs
0.621,0.469,0.603,3.29e-05,0.363,73.16,2,Upbeat Happy Songs
0.621,0.417,0.288,0.0,0.289,99.953,2,Upbeat Happy Songs
0.621,0.676,0.506,0.0675,0.482,104.007,2,Upbeat Happy Songs
0.621,0.405,0.382,0.0,0.141,98.427,2,Upbeat Happy Songs
0.746,0.559,0.705,0.0,0.368,117.938,2,Upbeat Happy Songs
0.746,0.251,0.782,0.00203,0.18,139.999,2,Upbeat Happy Songs
0.746,0.443,0.283,0.0,0.27,119.31,2,Upbeat Happy Songs
0.37,0.603,0.612,0.0439,0.125,175.962,2,Upbeat Happy Songs
0.37,0.12,0.979,0.00154,0.19,77.404,2,Upbeat Happy Songs
0.495,0.33,0.73,4.49e-05,0.234,83.211,2,Upbeat Happy Songs
0.495,0.488,0.125,0.0,0.237,72.064,2,Upbeat Happy Songs
0.495,0.333,0.737,0.0,0.37,99.757,2,Upbeat Happy Songs
0.495,0.443,0.617,0.0,0.205,72.045,2,Upbeat Happy Songs
0.495,0.762,0.591,0.0,0.708,123.893,2,Upbeat Happy Songs
0.495,0.387,0.617,4.4e-06,0.291,78.418,2,Upbeat Happy Songs
0.615,0.235,0.866,0.0,0.303,97.824,2,Upbeat Happy Songs
0.615,0.676,0.485,0.0,0.259,121.026,2,Upbeat Happy Songs
0.74,0.574,0.411,0.0,0.33,149.762,2,Upbeat Happy Songs
0.74,0.523,0.666,0.00142,0.235,97.063,2,Upbeat Happy Songs
0.74,0.434,0.778,0.0,0.333,111.912,2,Upbeat Happy Songs
0.865,0.53,0.511,0.00149,0.203,104.948,2,Upbeat Happy Songs
0.367,0.111,0.978,3.97e-05,0.198,82.642,2,Upbeat Happy Songs
0.367,0.443,0.807,0.0,0.637,72.837,2,Upbeat Happy Songs
0.492,0.379,0.785,0.00093,0.273,83.993,2,Upbeat Happy Songs
0.492,0.641,0.459,0.0,0.235,76.07,2,Upbeat Happy Songs
0.492,0.275,0.687,0.0,0.18,92.6,2,Upbeat Happy Songs
0.492,0.519,0.227,8.47e-05,0.435,80.868,2,Upbeat Happy Songs
0.492,0.369,0.87,2.85e-05,0.491,140.012,2,Upbeat Happy Songs
0.492,0.26,0.646,0.00178,0.312,111.519,2,Upbeat Happy Songs
0.492,0.712,0.564,9.1e-05,0.23,137.453,2,Upbeat Happy Songs
0.492,0.383,0.75,0.000413,0.248,132.106,2,Upbeat Happy Songs
0.609,0.788,0.645,3.72e-05,0.54,108.053,2,Upbeat Happy Songs
0.609,0.378,0.835,0.0,0.515,100.43,2,Upbeat Happy Songs
0.609,0.541,0.609,0.0,0.252,95.997,2,Upbeat Happy Songs
0.609,0.444,0.603,6.86e-06,0.166,118.402,2,Upbeat Happy Songs
0.609,0.49,0.253,0.0,0.399,80.11,2,Upbeat Happy Songs
0.609,0.229,0.558,0.0413,0.19,111.887,2,Upbeat Happy Songs
0.734,0.57,0.847,2.14e-05,0.689,129.953,2,Upbeat Happy Songs
0.734,0.497,0.67,2.35e-05,0.307,127.989,2,Upbeat Happy Songs
0.364,0.45,0.382,0.0,0.198,73.279,2,Upbeat Happy Songs
0.364,0.182,0.934,0.000179,0.266,81.784,2,Upbeat Happy Songs
0.364,0.378,0.47,0.0,0.366,89.918,2,Upbeat Happy Songs
0.489,0.308,0.879,0.0,0.29,128.855,2,Upbeat Happy Songs
0.489,0.561,0.2,4.56e-05,0.238,83.457,2,Upbeat Happy Songs
0.489,0.498,0.635,1.91e-06,0.248,141.883,2,Upbeat Happy Songs
0.489,0.482,0.417,0.00227,0.33,136.803,2,Upbeat Happy Songs
0.489,0.505,0.579,0.000333,0.337,163.255,2,Upbeat Happy Songs
0.603,0.319,0.495,0.0,0.227,110.713,2,Upbeat Happy Songs
0.603,0.457,0.526,0.0,0.455,73.724,2,Upbeat Happy Songs
0.603,0.376,0.807,0.0,0.538,139.995,2,Upbeat Happy Songs
0.728,0.327,0.0948,0.0,0.195,100.0,2,Upbeat Happy Songs
0.728,0.253,0.887,1.11e-05,0.457,140.923,2,Upbeat Happy Songs
0.728,0.431,0.749,0.0,0.629,130.022,2,Upbeat Happy Songs
0.728,0.415,0.401,0.0,0.455,114.145,2,Upbeat Happy Songs
0.728,0.563,0.621,0.0,0.352,100.017,2,Upbeat Happy Songs
0.853,0.351,0.39,9.38e-06,0.282,118.028,2,Upbeat Happy Songs
0.243,0.26,0.828,4.03e-05,0.327,76.61,2,Upbeat Happy Songs
0.243,0.169,0.927,0.0,0.0932,83.138,2,Upbeat Happy Songs
0.486,0.694,0.576,0.0,0.248,109.412,2,Upbeat Happy Songs
0.486,0.394,0.454,1.62e-05,0.32,69.467,2,Upbeat Happy Songs
0.597,0.417,0.395,8.35e-06,0.263,143.839,2,Upbeat Happy Songs
0.597,0.451,0.0536,0.000438,0.0864,87.009,2,Upbeat Happy Songs
0.597,0.571,0.492,0.0,0.165,106.196,2,Upbeat Happy Songs
0.722,0.331,0.337,0.282,0.102,143.961,2,Upbeat Happy Songs
0.179,0.641,0.636,0.0303,0.495,85.378,2,Upbeat Happy Songs
0.358,0.601,0.749,0.000407,0.497,82.513,2,Upbeat Happy Songs
0.358,0.284,0.805,0.0,0.276,99.796,2,Upbeat Happy Songs
0.358,0.557,0.695,0.0,0.494,85.043,2,Upbeat Happy Songs
0.483,0.303,0.694,0.0,0.139,133.406,2,Upbeat Happy Songs
0.483,0.408,0.508,0.0,0.105,88.88,2,Upbeat Happy Songs
0.483,0.412,0.737,0.0,0.247,170.163,2,Upbeat Happy Songs
0.483,0.432,0.836,5.19e-05,0.296,78.262,2,Upbeat Happy Songs
0.483,0.439,0.805,0.0,0.618,81.986,2,Upbeat Happy Songs
0.591,0.45,0.671,2.23e-05,0.344,135.893,2,Upbeat Happy Songs
0.591,0.28,0.889,0.0,0.348,141.916,2,Upbeat Happy Songs
0.716,0.496,0.514,0.0,0.559,113.015,2,Upbeat Happy Songs
0.716,0.613,0.391,0.0,0.157,97.914,2,Upbeat Happy Songs
0.24,0.598,0.766,0.0,0.776,201.629,2,Upbeat Happy Songs
0.24,0.471,0.763,3.28e-05,0.151,87.255,2,Upbeat Happy Songs
0.355,0.478,0.569,2.88e-06,0.271,102.967,2,Upbeat Happy Songs
0.355,0.55,0.245,3.2e-05,0.26,73.842,2,Upbeat Happy Songs
0.355,0.48,0.679,2.28e-06,0.137,100.956,2,Upbeat Happy Songs
0.355,0.245,0.801,9.11e-05,0.162,173.329,2,Upbeat Happy Songs
0.48,0.295,0.797,0.333,0.132,110.018,2,Upbeat Happy Songs
0.48,0.679,0.452,0.0,0.29,81.186,2,Upbeat Happy Songs
0.48,0.24,0.844,0.0,0.152,80.686,2,Upbeat Happy Songs
0.48,0.506,0.553,0.0,0.708,177.44,2,Upbeat Happy Songs
0.585,0.597,0.339,0.0404,0.227,100.051,2,Upbeat Happy Songs
0.585,0.166,0.942,0.0069,0.322,99.916,2,Upbeat Happy Songs
0.71,0.522,0.615,0.0,0.37,96.448,2,Upbeat Happy Songs
0.71,0.477,0.167,1.24e-06,0.143,94.932,2,Upbeat Happy Songs
0.71,0.404,0.484,0.0,0.398,139.553,2,Upbeat Happy Songs
0.835,0.413,0.373,0.00133,0.111,149.004,2,Upbeat Happy Songs
0.352,0.479,0.655,0.0,0.292,172.013,2,Upbeat Happy Songs
0.352,0.121,0.85,0.000178,0.166,148.56,2,Upbeat Happy Songs
0.352,0.758,0.536,0.0,0.653,84.281,2,Upbeat Happy Songs
0.477,0.609,0.222,0.0,0.357,79.884,2,Upbeat Happy Songs
0.579,0.37,0.496,0.0,0.216,119.799,2,Upbeat Happy Songs
0.579,0.565,0.466,0.0,0.631,83.973,2,Upbeat Happy Songs
0.704,0.296,0.723,3.07e-06,0.123,141.203,2,Upbeat Happy Songs
0.704,0.356,0.554,0.0,0.632,141.754,2,Upbeat Happy Songs
0.704,0.225,0.902,0.657,0.243,120.006,2,Upbeat Happy Songs
0.704,0.409,0.43,0.0,0.495,113.863,2,Upbeat Happy Songs
0.829,0.527,0.482,0.0,0.475,116.079,2,Upbeat Happy Songs
0.237,0.445,0.483,0.00216,0.0923,149.099,2,Upbeat Happy Songs
0.349,0.348,0.726,0.0,0.0886,74.541,2,Upbeat Happy Songs
0.349,0.337,0.29,0.172,0.0365,142.01,2,Upbeat Happy Songs
0.349,0.307,0.801,0.0,0.447,80.964,2,Upbeat Happy Songs
0.573,0.289,0.199,1.05e-05,0.0393,99.96,2,Upbeat Happy Songs
0.573,0.422,0.551,1.31e-05,0.693,124.357,2,Upbeat Happy Songs
0.698,0.546,0.425,0.00314,0.335,145.044,2,Upbeat Happy Songs
0.698,0.312,0.797,0.0,0.419,92.138,2,Upbeat Happy Songs
0.823,0.467,0.543,1.06e-06,0.618,95.026,2,Upbeat Happy Songs
0.823,0.411,0.409,0.00135,0.397,90.997,2,Upbeat Happy Songs
0.346,0.61,0.198,0.0,0.235,68.552,2,Upbeat Happy Songs
0.346,0.552,0.417,0.0,0.0789,75.881,2,Upbeat Happy Songs
0.471,0.268,0.68,0.0,0.319,77.516,2,Upbeat Happy Songs
0.471,0.549,0.331,0.0,0.141,83.681,2,Upbeat Happy Songs
0.471,0.396,0.77,0.0,0.263,149.609,2,Upbeat Happy Songs
0.567,0.352,0.482,0.0775,0.518,144.008,2,Upbeat Happy Songs
0.567,0.682,0.643,0.0,0.668,79.043,2,Upbeat Happy Songs
0.567,0.267,0.839,1.46e-06,0.0592,110.011,2,Upbeat Happy Songs
0.567,0.515,0.354,0.0,0.321,120.1,2,Upbeat Happy Songs
0.567,0.508,0.767,0.0,0.647,167.63,2,Upbeat Happy Songs
0.567,0.587,0.867,0.0,0.572,83.046,2,Upbeat Happy Songs
0.817,0.347,0.64,0.0,0.0694,88.008,2,Upbeat Happy Songs
0.343,0.484,0.112,0.0,0.336,75.46,2,Upbeat Happy Songs
0.343,0.243,0.721,0.00198,0.032,135.154,2,Upbeat Happy Songs
0.343,0.434,0.648,0.0,0.14,144.479,2,Upbeat Happy Songs
0.468,0.404,0.689,0.0,0.148,138.115,2,Upbeat Happy Songs
0.468,0.495,0.717,0.0,0.171,114.227,2,Upbeat Happy Songs
0.561,0.522,0.227,0.0,0.238,83.962,2,Upbeat Happy Songs
0.561,0.431,0.768,1.42e-05,0.137,143.875,2,Upbeat Happy Songs
0.686,0.445,0.484,0.00144,0.626,145.5,2,Upbeat Happy Songs
0.686,0.318,0.636,0.00144,0.214,104.088,2,Upbeat Happy Songs
0.686,0.494,0.613,5.8e-05,0.7,168.946,2,Upbeat Happy Songs
0.811,0.566,0.563,0.0,0.169,100.224,2,Upbeat Happy Songs
0.34,0.429,0.667,0.0,0.159,128.299,2,Upbeat Happy Songs
0.34,0.652,0.323,0.0,0.464,88.783,2,Upbeat Happy Songs
0.465,0.446,0.208,0.0,0.193,132.022,2,Upbeat Happy Songs
0.465,0.27,0.9,0.00104,0.58,94.518,2,Upbeat Happy Songs
0.555,0.216,0.557,0.00416,0.504,79.109,2,Upbeat Happy Songs
0.555,0.536,0.669,0.0,0.203,118.057,2,Upbeat Happy Songs
0.555,0.381,0.391,0.0,0.174,131.836,2,Upbeat Happy Songs
0.555,0.686,0.407,0.00978,0.437,80.057,2,Upbeat Happy Songs
0.68,0.583,0.229,1.37e-05,0.134,82.477,2,Upbeat Happy Songs
0.68,0.362,0.391,0.944,0.0877,187.452,2,Upbeat Happy Songs
0.68,0.313,0.582,0.0,0.405,135.034,2,Upbeat Happy Songs
0.68,0.428,0.376,0.000344,0.334,98.222,2,Upbeat Happy Songs
0.68,0.571,0.378,0.0,0.0911,145.021,2,Upbeat Happy Songs
0.68,0.582,0.519,0.0,0.259,117.921,2,Upbeat Happy Songs
0.805,0.33,0.22,0.0,0.211,121.97,2,Upbeat Happy Songs
0.462,0.24,0.92,0.0,0.32,171.319,2,Upbeat Happy Songs
0.462,0.569,0.509,0.0,0.432,95.117,2,Upbeat Happy Songs
0.462,0.512,0.478,0.0,0.29,114.014,2,Upbeat Happy Songs
0.462,0.273,0.903,3.71e-05,0.334,141.33,2,Upbeat Happy Songs
0.549,0.502,0.299,0.0,0.291,129.842,2,Upbeat Happy Songs
0.549,0.284,0.774,0.0,0.389,135.632,2,Upbeat Happy Songs
0.549,0.44,0.232,7.37e-06,0.214,128.01,2,Upbeat Happy Songs
0.549,0.446,0.724,0.00221,0.221,60.868,2,Upbeat Happy Songs
0.549,0.307,0.776,0.0,0.428,135.57,2,Upbeat Happy Songs
0.674,0.39,0.464,0.00122,0.151,107.891,2,Upbeat Happy Songs
0.674,0.609,0.461,0.0,0.509,116.066,2,Upbeat Happy Songs
0.674,0.413,0.836,1.95e-05,0.503,124.893,2,Upbeat Happy Songs
0.674,0.602,0.539,1.69e-06,0.533,123.943,2,Upbeat Happy Songs
0.674,0.23,0.191,0.0,0.102,173.963,2,Upbeat Happy Songs
0.799,0.291,0.873,0.000641,0.406,97.984,2,Upbeat Happy Songs
0.334,0.617,0.334,0.0,0.603,85.227,2,Upbeat Happy Songs
0.459,0.574,0.608,0.0,0.183,111.881,2,Upbeat Happy Songs
0.459,0.331,0.817,0.00104,0.271,72.023,2,Upbeat Happy Songs
0.459,0.431,0.795,0.0,0.128,177.3,2,Upbeat Happy Songs
0.543,0.492,0.673,0.000163,0.178,79.886,2,Upbeat Happy Songs
0.543,0.719,0.432,0.0,0.16,82.004,2,Upbeat Happy Songs
0.543,0.485,0.555,0.0,0.372,136.961,2,Upbeat Happy Songs
0.543,0.39,0.489,0.0,0.303,73.415,2,Upbeat Happy Songs
0.668,0.405,0.592,0.0,0.234,131.064,2,Upbeat Happy Songs
0.793,0.308,0.613,1.68e-05,0.46,135.143,2,Upbeat Happy Songs
0.793,0.395,0.277,1.4e-05,0.128,76.984,2,Upbeat Happy Songs
0.228,0.291,0.936,8.27e-05,0.167,165.449,2,Upbeat Happy Songs
0.331,0.513,0.972,0.953,0.42,133.971,2,Upbeat Happy Songs
0.456,0.573,0.578,3.05e-06,0.0992,76.19,2,Upbeat Happy Songs
0.456,0.285,0.814,0.143,0.0809,104.89,2,Upbeat Happy Songs
